date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:58	5790/5790	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22169e-5c65dbdc23a83%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.eot?	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticond41d.eot	(from http://themepresss.com/tf/html/sadakat-live/assets/css/flaticon.css)
21:40:58	3156/3156	---M--	200	added ('OK')	font/woff2	etag:%2260e2de63-c54%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.woff2	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.woff2	(from http://themepresss.com/tf/html/sadakat-live/assets/css/flaticon.css)
21:40:59	3896/3896	---M--	200	added ('OK')	font/woff	etag:%2260e2de62-f38%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.woff	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.woff	(from http://themepresss.com/tf/html/sadakat-live/assets/css/flaticon.css)
21:40:59	5612/5612	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260e2de62-15ec%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.ttf	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.ttf	(from http://themepresss.com/tf/html/sadakat-live/assets/css/flaticon.css)
21:40:59	90412/90412	---M--	200	added ('OK')	font/woff	etag:%2260e2de66-1612c%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/fontawesome-webfont.woff?v=4.6.3	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/fontawesome-webfont5b62.woff	(from http://themepresss.com/tf/html/sadakat-live/assets/css/font-awesome.min.css)
21:41:00	36846/36846	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e2de61-8fee%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.svg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/Flaticon.svg	(from http://themepresss.com/tf/html/sadakat-live/assets/css/flaticon.css)
21:41:03	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5c65dbe2a26bc%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.eot	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.eot	(from http://themepresss.com/tf/html/sadakat-live/assets/css/bootstrap.min.css)
21:41:03	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%2260e2de69-466c%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.woff2	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.woff2	(from http://themepresss.com/tf/html/sadakat-live/assets/css/bootstrap.min.css)
21:41:03	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5c65dbe2a26bc%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.eot?	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://themepresss.com/tf/html/sadakat-live/assets/css/bootstrap.min.css)
21:41:06	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e2de68-1a8c2%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.svg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.svg	(from http://themepresss.com/tf/html/sadakat-live/assets/css/bootstrap.min.css)
21:41:06	152796/152796	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260e2de65-254dc%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/fontawesome-webfont5b62.ttf	(from http://themepresss.com/tf/html/sadakat-live/assets/css/font-awesome.min.css)
21:41:06	23424/23424	---M--	200	added ('OK')	font/woff	etag:%2260e2de69-5b80%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.woff	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.woff	(from http://themepresss.com/tf/html/sadakat-live/assets/css/bootstrap.min.css)
21:41:08	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jul%202021%2016:11:06%20GMT	http://themepresss.com/tf/html/sadakat-live/assets/css/owl.video.play.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/css/owl.video.play.png	(from http://themepresss.com/tf/html/sadakat-live/assets/css/owl.carousel.css)
21:41:08	45404/45404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260e2de68-b15c%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.ttf	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/glyphicons-halflings-regular.ttf	(from http://themepresss.com/tf/html/sadakat-live/assets/css/bootstrap.min.css)
21:41:08	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2260e2de74-1052%22	http://themepresss.com/tf/html/sadakat-live/assets/images/ajax-loader.gif	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/ajax-loader.gif	(from http://themepresss.com/tf/html/sadakat-live/assets/css/slick-theme.css)
21:41:09	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5c65dbe46758d%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/slick.eot	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/slick.eot	(from http://themepresss.com/tf/html/sadakat-live/assets/css/slick-theme.css)
21:41:09	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-5c65dbe46758d%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/slick.eot?	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/slickd41d.eot	(from http://themepresss.com/tf/html/sadakat-live/assets/css/slick-theme.css)
21:41:09	1380/1380	---M--	200	added ('OK')	font/woff	etag:%2260e2de6b-564%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/slick.woff	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/slick.woff	(from http://themepresss.com/tf/html/sadakat-live/assets/css/slick-theme.css)
21:41:09	1892/1892	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2260e2de6b-764%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/slick.ttf	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/slick.ttf	(from http://themepresss.com/tf/html/sadakat-live/assets/css/slick-theme.css)
21:41:10	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e2de6b-868%22	http://themepresss.com/tf/html/sadakat-live/assets/fonts/slick.svg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/fonts/slick.svg	(from http://themepresss.com/tf/html/sadakat-live/assets/css/slick-theme.css)
21:41:10	1362/1362	---M--	200	added ('OK')	image/png	etag:%2260e2de8e-552%22	http://themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_sprite.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_sprite.png	(from http://themepresss.com/tf/html/sadakat-live/assets/css/jquery.fancybox.css)
21:41:10	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2260e2de8d-19a7%22	http://themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_loading.gif	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_loading.gif	(from http://themepresss.com/tf/html/sadakat-live/assets/css/jquery.fancybox.css)
21:41:10	43/43	---M--	200	added ('OK')	image/gif	etag:%2260e2de8d-2b%22	http://themepresss.com/tf/html/sadakat-live/assets/images/fancybox/blank.gif	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/fancybox/blank.gif	(from http://themepresss.com/tf/html/sadakat-live/assets/css/jquery.fancybox.css)
21:41:11	1003/1003	---M--	200	added ('OK')	image/png	etag:%2260e2de8e-3eb%22	http://themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_overlay.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_overlay.png	(from http://themepresss.com/tf/html/sadakat-live/assets/css/jquery.fancybox.css)
21:41:11	6553/6553	---M--	200	added ('OK')	image/png	etag:%2260e2de8f-1999%22	http://themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_sprite@2x.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_sprite@2x.png	(from http://themepresss.com/tf/html/sadakat-live/assets/css/jquery.fancybox.css)
21:41:11	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2260e2de8e-36a0%22	http://themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_loading@2x.gif	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/fancybox/fancybox_loading@2x.gif	(from http://themepresss.com/tf/html/sadakat-live/assets/css/jquery.fancybox.css)
21:41:15	6489/6489	---MCZ	200	added ('OK')	text/css	etag:W/%2260e2de5e-1959%22	http://themepresss.com/tf/html/sadakat-live/assets/css/signup.css	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/css/signup.css	(from http://themepresss.com/tf/html/sadakat-live/login.html)
21:41:17	108748/108748	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e2de99-1a8cc%22	http://themepresss.com/tf/html/sadakat-live/assets/images/login.svg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/login.svg	(from http://themepresss.com/tf/html/sadakat-live/login.html)
21:41:17	5295/5295	---MCZ	200	added ('OK')	text/html	etag:W/%2260e2deb0-14af%22	http://themepresss.com/tf/html/sadakat-live/forgot.html	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/forgot.html	(from http://themepresss.com/tf/html/sadakat-live/login.html)
21:41:18	1557/1557	---M--	200	added ('OK')	image/png	etag:%2260e2de85-615%22	http://themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-1.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-1.png	(from http://themepresss.com/tf/html/sadakat-live/donate.html)
21:41:19	2839/2839	---M--	200	added ('OK')	image/png	etag:%2260e2de85-b17%22	http://themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-2.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-2.png	(from http://themepresss.com/tf/html/sadakat-live/donate.html)
21:41:19	1811/1811	---M--	200	added ('OK')	image/png	etag:%2260e2de86-713%22	http://themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-3.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-3.png	(from http://themepresss.com/tf/html/sadakat-live/donate.html)
21:41:20	2546/2546	---M--	200	added ('OK')	image/png	etag:%2260e2de87-9f2%22	http://themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-4.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/checkout/img-4.png	(from http://themepresss.com/tf/html/sadakat-live/donate.html)
21:41:28	101889/101889	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de81-18e01%22	http://themepresss.com/tf/html/sadakat-live/assets/images/breadcumb/img-1.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/breadcumb/img-1.jpg	(from http://themepresss.com/tf/html/sadakat-live/assets/css/style.css)
21:42:12	376183/376183	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de89-5bd77%22	http://themepresss.com/tf/html/sadakat-live/assets/images/cta.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/cta.jpg	(from http://themepresss.com/tf/html/sadakat-live/assets/css/style.css)
21:42:38	157405/157405	---M--	200	added ('OK')	image/jpeg	etag:%2260e2dea7-266dd%22	http://themepresss.com/tf/html/sadakat-live/assets/images/Volunteers2.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/Volunteers2.jpg	(from http://themepresss.com/tf/html/sadakat-live/index-2.html)
21:43:13	772265/772265	---M--	200	added ('OK')	image/png	etag:%2260e2de89-bc8a9%22	http://themepresss.com/tf/html/sadakat-live/assets/images/counter/img-1.png	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/counter/img-1.png	(from http://themepresss.com/tf/html/sadakat-live/assets/css/style.css)
21:43:15	8320/8320	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7f-2080%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog-details/comments-author/img-1.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog-details/comments-author/img-1.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:15	712944/712944	---M--	200	added ('OK')	image/jpeg	etag:%2260e2dea0-ae0f0%22	http://themepresss.com/tf/html/sadakat-live/assets/images/slider/slide-5.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/slider/slide-5.jpg	(from http://themepresss.com/tf/html/sadakat-live/index-2.html)
21:43:16	7885/7885	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7f-1ecd%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog-details/comments-author/img-2.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog-details/comments-author/img-2.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:17	8320/8320	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7f-2080%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog-details/comments-author/img-3.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog-details/comments-author/img-3.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:18	8407/8407	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de9a-20d7%22	http://themepresss.com/tf/html/sadakat-live/assets/images/recent-posts/img-1.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/recent-posts/img-1.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:19	12365/12365	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de9c-304d%22	http://themepresss.com/tf/html/sadakat-live/assets/images/recent-posts/img-2.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/recent-posts/img-2.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:20	11709/11709	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de9c-2dbd%22	http://themepresss.com/tf/html/sadakat-live/assets/images/recent-posts/img-3.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/recent-posts/img-3.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:24	286669/286669	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de8b-45fcd%22	http://themepresss.com/tf/html/sadakat-live/assets/images/event-details.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/event-details.jpg	(from http://themepresss.com/tf/html/sadakat-live/causes-single.html)
21:43:42	833381/833381	---M--	200	added ('OK')	image/jpeg	etag:%2260e2dea3-cb765%22	http://themepresss.com/tf/html/sadakat-live/assets/images/slider/slide-7.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/slider/slide-7.jpg	(from http://themepresss.com/tf/html/sadakat-live/index-2.html)
21:43:44	3918/3918	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de77-f4e%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/admin.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/admin.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog.html)
21:43:54	181241/181241	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de78-2c3f9%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/img-5.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/img-5.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog.html)
21:44:18	209714/209714	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7a-33332%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/img-6.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/img-6.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog.html)
21:44:21	382189/382189	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de8d-5d4ed%22	http://themepresss.com/tf/html/sadakat-live/assets/images/event-details2.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/event-details2.jpg	(from http://themepresss.com/tf/html/sadakat-live/event-single.html)
21:44:43	305452/305452	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7a-4a92c%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/img-7.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/img-7.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog.html)
21:45:04	645646/645646	---M--	200	added ('OK')	image/jpeg	etag:%2260e2dea5-9da0e%22	http://themepresss.com/tf/html/sadakat-live/assets/images/volunteer.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/volunteer.jpg	(from http://themepresss.com/tf/html/sadakat-live/volunteer.html)
21:45:06	281860/281860	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7b-44d04%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/img-8.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/img-8.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog-fulwidth.html)
21:45:08	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2017%20Jul%202021%2016:15:07%20GMT	http://themepresss.com/tf/html/sadakat-live/0	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/0.8f.delayed	(from http://themepresss.com/tf/html/sadakat-live/blog-single.html)
21:45:08	19145/19145	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7d-4ac9%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog-details/author.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog-details/author.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog-single.html)
21:45:08	306917/306917	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de77-4aee5%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/img-10.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/img-10.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog-fulwidth.html)
21:45:16	341800/341800	---M--	200	added ('OK')	image/jpeg	etag:%2260e2de7c-53728%22	http://themepresss.com/tf/html/sadakat-live/assets/images/blog/img-9.jpg	D:/template_download/web1/themepresss.com/tf/html/sadakat-live/assets/images/blog/img-9.jpg	(from http://themepresss.com/tf/html/sadakat-live/blog-fulwidth.html)
